sample_name	sample_name_original	sample_type	collection_timestamp	country	depth_sample	description	elevation	emp500_principal_investigator	emp500_study_id	emp500_pi_study_id	emp500_title	empo_0	empo_1	empo_2	empo_3	empo_salinity	empo_v2_2	empo_v2_3a	empo_v2_3b	empo_v2_4a	empo_v2_4b	empo_4	env_biome	env_feature	env_material	env_package	geo_loc_name	host_subject_id	host_scientific_name	latitude	longitude	project_name	scientific_name
13114.bittleston.68.s015	Bittleston68.Spurp.3	pitcher plant fluid	7/30/14 12:50	USA - Massachusetts	not applicable	pitcher plant fluid	229	Bittleston	68	Bittleston68	Pitcher plant fluids	EMP sample	Host-associated	Plant	Plant surface	Non-saline	Host-associated (non-saline)	Plant (non-saline)	Plant (non-saline)	Plant surface (non-saline)	Plant surface (non-saline)	Plant surface (non-saline)	temperate shrubland	wetland	pitcher plant fluid	plant-associated	Harvard Forest	Sarracenia purpurea Sp18	not applicable	42.510139	-72.212583	Pitcher plant fluids from convergently evolved pitcher plants	plant metagenome
13114.bowen.74.s001	Bowen74.sed1	sediment	5/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Sweeney Creek underlying tall Spartina alterniflora	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed1	not applicable	42.722275	-70.846648	Plum Island sediments	sediment metagenome
13114.bowen.74.s002	Bowen74.sed2	sediment	5/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying tall Spartina alterniflora	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed2	not applicable	42.738479	-70.844888	Plum Island sediments	sediment metagenome
13114.bowen.74.s003	Bowen74.sed3	sediment	5/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at ClubHead Creek underlying tall Spartina alterniflora	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed3	not applicable	42.739897	-70.83609	Plum Island sediments	sediment metagenome
13114.bowen.74.s004	Bowen74.sed4	sediment	5/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Nelson Creek underlying tall Spartina alterniflora	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed4	not applicable	42.742292	-70.826692	Plum Island sediments	sediment metagenome
13114.bowen.74.s005	Bowen74.sed5	sediment	5/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Clubhead Creek underlying Spartina patens	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed5	not applicable	42.739897	-70.83609	Plum Island sediments	sediment metagenome
13114.bowen.74.s006	Bowen74.sed6	sediment	5/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Sweeney Creek underlying Spartina patens	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed6	not applicable	42.722275	-70.846648	Plum Island sediments	sediment metagenome
13114.bowen.74.s007	Bowen74.sed7	sediment	5/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Nelson Creek underlying Spartina patens	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed7	not applicable	42.742292	-70.826692	Plum Island sediments	sediment metagenome
13114.bowen.74.s008	Bowen74.sed8	sediment	5/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying Spartina patens	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed8	not applicable	42.738479	-70.844888	Plum Island sediments	sediment metagenome
13114.bowen.74.s009	Bowen74.sed9	sediment	9/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying tall Spartina alterniflora	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed9	not applicable	42.722275	-70.846648	Plum Island sediments	sediment metagenome
13114.bowen.74.s010	Bowen74.sed10	sediment	9/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Clubhead Creek underlying tall Spartina alterniflora	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed10	not applicable	42.739897	-70.83609	Plum Island sediments	sediment metagenome
13114.bowen.74.s011	Bowen74.sed11	sediment	9/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Clubhead Creek underlying Spartina patens'	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed11	not applicable	42.739897	-70.83609	Plum Island sediments	sediment metagenome
13114.bowen.74.s012	Bowen74.sed12	sediment	9/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Sweeney Creek underlying Spartina patens	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed12	not applicable	42.722275	-70.846648	Plum Island sediments	sediment metagenome
13114.bowen.74.s013	Bowen74.sed13	sediment	9/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Nelson Creek underlying Spartina patens	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed13	not applicable	42.742292	-70.826692	Plum Island sediments	sediment metagenome
13114.bowen.74.s014	Bowen74.sed14	sediment	9/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Clubhead Creek underlying tall Spartina alterniflora	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed14	not applicable	42.742292	-70.826692	Plum Island sediments	sediment metagenome
13114.bowen.74.s015	Bowen74.sed15	sediment	9/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying tall Spartina alterniflora	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed15	not applicable	42.738479	-70.844888	Plum Island sediments	sediment metagenome
13114.bowen.74.s016	Bowen74.sed16	sediment	9/15/14 0:00	USA - Massachusetts	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying Spartina patens	0	Bowen	74	Bowen74	Massachusetts salt marsh sediments	EMP sample	Free-living	Saline	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	Sediment (saline)	marine salt marsh biome	marine benthic feature	marine sediment	sediment	United States of America:Commonwealth of Massachusetts:Plum Island	Bowen74.sed16	not applicable	42.738479	-70.844888	Plum Island sediments	sediment metagenome
13114.control.soil.grass.near.BRF	control.soil.grass.near.BRF	soil	not applicable	USA - California	not applicable	control soil from UCSD	193	Knight	not applicable	not applicable	not applicable	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	urban biome	soil	soil	soil	United States of America:State of California:City of San Diego	control.soil.grass.near.BRF	not applicable	32.5	-117.25	not applicable	soil metagenome
13114.control.soil.under.pine.tree.by.Skaggs	control.soil.under.pine.tree.by.Skaggs	soil	not applicable	USA - California	not applicable	control soil from UCSD	193	Knight	not applicable	not applicable	not applicable	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	urban biome	soil	soil	soil	United States of America:State of California:City of San Diego	control.soil.under.pine.tree.by.Skaggs	not applicable	32.5	-117.25	not applicable	soil metagenome
13114.control.soil.under.rock.near.century.plant	control.soil.under.rock.near.century.plant	soil	not applicable	USA - California	not applicable	control soil from UCSD	193	Knight	not applicable	not applicable	not applicable	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	urban biome	soil	soil	soil	United States of America:State of California:City of San Diego	control.soil.under.rock.near.century.plant	not applicable	32.5	-117.25	not applicable	soil metagenome
13114.distel.72.s001	Distel72.BS.1.Gill	shipworm gill	02/12/2016 0:00	USA - Washington	not applicable	Gill taken from the shipworm species Bankia setacea	0	Distel	72	Distel72	Shipworm tissue and wood	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine biome	host-associated habitat	organic material	host-associated	United States of America:State of Washington:Puget Sound	BS.1.Gill	Bankia setacea	48.08504	-123.036704	Shipworm parts and wood	mollusc metagenome
13114.distel.72.s002	Distel72.BS.1.Siphon	shipworm siphon	02/12/2016 0:00	USA - Washington	not applicable	Siphons taken from specimen, representative of surface microbial community (negative control for gill and visceral mass samples)	0	Distel	72	Distel72	Shipworm tissue and wood	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine biome	host-associated habitat	organic material	host-associated	United States of America:State of Washington:Puget Sound	BS.1.Siphon	Bankia setacea	48.08504	-123.036704	Shipworm parts and wood	mollusc metagenome
13114.distel.72.s003	Distel72.BS.1.VM	shipworm tissue	02/12/2016 0:00	USA - Washington	not applicable	Entire visceral mass taken	0	Distel	72	Distel72	Shipworm tissue and wood	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine biome	host-associated habitat	organic material	host-associated	United States of America:State of Washington:Puget Sound	BS.1.VM	Bankia setacea	48.08504	-123.036704	Shipworm parts and wood	mollusc metagenome
13114.distel.72.s004	Distel72.BS.2.Gill	shipworm gill	02/12/2016 0:00	USA - Washington	not applicable	Gill taken from the shipworm species Bankia setacea	0	Distel	72	Distel72	Shipworm tissue and wood	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine biome	host-associated habitat	organic material	host-associated	United States of America:State of Washington:Puget Sound	BS.2.Gill	Bankia setacea	48.08504	-123.036704	Shipworm parts and wood	mollusc metagenome
13114.distel.72.s005	Distel72.BS.2.Siphon	shipworm siphon	02/12/2016 0:00	USA - Washington	not applicable	Siphons taken from specimen, representative of surface microbial community (negative control for gill and visceral mass samples)	0	Distel	72	Distel72	Shipworm tissue and wood	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine biome	host-associated habitat	organic material	host-associated	United States of America:State of Washington:Puget Sound	BS.2.Siphon	Bankia setacea	48.08504	-123.036704	Shipworm parts and wood	mollusc metagenome
